le_id,sub_prof_id,client_id,account_number,lend_type,lend_type_description,account_type,product,product_type,dr_cr_indicator,portfolio_id,purpose_code,outstanding_amount,sanctioned_amount,interest_rate_pct,account_open_date,maturity_date,mth_end,src,cty
LE001,SP001,C100159,SC276496293,801,801 Provisions,Loan,TERM,L,DR,SC,STRUCTURED TRADE FINANCE,712503,909166,6.13,2023-07-04,2030-11-15,2024-12-31,ACB,SG
LE001,SP001,C100987,OC585242269,801,801 Provisions,Loan,TERM,L,DR,SC,HOUSING LOAN - COMMERCIAL,243196,276543,7.36,2023-07-07,2027-11-14,2024-12-31,ACB,SG
LE001,SP001,C100161,DB987325945,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SC,WORKING CAPITAL,93872,106481,7.8,2023-11-02,2029-08-21,2024-12-31,ACB,SG
LE001,SP001,C100991,DB525464250,600,600 SCB Direct,Loan,REVOLVING,L,DR,SC,HOUSING LOAN - COMMERCIAL,224987,238103,4.45,2022-11-28,2027-03-16,2024-12-31,ACB,SG
LE001,SP001,C100974,UB585547305,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,COMMODITY MURABAHA-CLASSIC,280295,301071,4.12,2015-12-16,2028-06-03,2024-12-31,ACB,SG
LE001,SP001,C100124,SC166216779,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,HOUSING LOAN - COMMERCIAL,17423,18242,5.15,2020-05-14,2031-01-11,2024-12-31,ACB,SG
LE001,SP001,C100702,SC725265416,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,COMMODITY MURABAHA-CLASSIC,113273,138638,7.79,2022-08-23,2031-10-30,2024-12-31,ACB,SG
LE001,SP001,C100828,OC198761306,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,TEMPORARY BRIDGING LOAN,364868,455776,3.28,2024-04-16,2028-09-27,2024-12-31,ACB,SG
LE001,SP001,C100946,UB982277976,801,801 Provisions,Loan,TERM,L,DR,SA,STRUCTURED TRADE FINANCE,101956,109021,7.79,2017-03-13,2031-08-22,2024-12-31,ACB,SG
LE001,SP001,C100176,DB330549659,600,600 SCB Direct,Loan,REVOLVING,L,DR,SC,TEMPORARY BRIDGING LOAN,34341,36211,1.51,2023-03-12,2027-03-30,2024-12-31,ACB,SG
LE001,SP001,C100628,OC795009888,801,801 Provisions,Loan,TERM,L,DR,SI,ACQUISITION FINANCING,175750,220847,3.36,2019-06-27,2027-07-16,2024-12-31,ACB,SG
LE001,SP001,C100089,DB511259527,600,600 SCB Direct,Loan,TERM,L,DR,SJ,LEFS-COMMERCIAL MACHINERY LOAN (HP),125586,156572,2.74,2015-12-02,2032-10-01,2024-12-31,ACB,SG
LE001,SP001,C100255,SC510704185,801,801 Provisions,Loan,TERM,L,DR,SI,INDUSTRIAL PROPERTY LOAN - SME,729970,854097,2.17,2018-07-08,2032-06-27,2024-12-31,ACB,SG
LE001,SP001,C100329,UB390378111,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,HOUSING LOAN - RESIDENTIAL,379678,472509,4.32,2022-05-27,2027-03-09,2024-12-31,ACB,SG
LE001,SP001,C100917,DB162911855,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,WORKING CAPITAL,238454,258963,5.1,2023-09-26,2029-08-20,2024-12-31,ACB,SG
LE001,SP001,C100672,OC386181187,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,INDUSTRIAL PROPERTY LOAN - SME,120173,129299,1.78,2022-11-29,2028-10-30,2024-12-31,ACB,SG
LE001,SP001,C100242,DB965661638,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,HOUSING LOAN - RESIDENTIAL,151508,152635,4.72,2018-07-16,2028-06-13,2024-12-31,ACB,SG
LE001,SP001,C100576,OC998396384,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,TEMPORARY BRIDGING LOAN,142783,172337,7.54,2024-06-07,2027-11-13,2024-12-31,ACB,SG
LE001,SP001,C100057,OC746030501,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,OTHER LOAN PURPOSES,176069,246433,1.29,2021-02-20,2029-02-11,2024-12-31,ACB,SG
LE001,SP001,C100825,OC465887237,600,600 SCB Direct,Loan,REVOLVING,L,DR,SA,OTHER LOAN PURPOSES,187089,204021,7.08,2023-03-15,2028-06-11,2024-12-31,ACB,SG
LE001,SP001,C100792,SC665104817,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,IJARAH,441533,697291,4.42,2017-06-07,2031-04-17,2024-12-31,ACB,SG
LE001,SP001,C100600,SC461379699,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,WORKING CAPITAL,68109,73603,1.21,2016-08-24,2031-10-03,2024-12-31,ACB,SG
LE001,SP001,C100810,UB797052007,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SC,COMMERCIAL MACHINERY LOAN (HP),492959,595485,2.41,2017-05-24,2028-10-27,2024-12-31,ACB,SG
LE001,SP001,C100387,DB888121101,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SJ,IJARAH,214608,242537,4.11,2024-11-02,2031-03-31,2024-12-31,ACB,SG
LE001,SP001,C100871,SC295508799,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,TEMPORARY BRIDGING LOAN,134499,140347,5.85,2023-04-13,2030-07-27,2024-12-31,ACB,SG
LE001,SP001,C100763,SC355546183,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,LEFS-COMMERCIAL MACHINERY LOAN (HP),157804,221033,5.32,2023-11-12,2030-08-15,2024-12-31,ACB,SG
LE001,SP001,C100457,SC384769690,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SA,INDUSTRIAL PROPERTY LOAN - SME,199007,240824,1.21,2021-12-24,2028-01-25,2024-12-31,ACB,SG
LE001,SP001,C100737,SC151697938,801,801 Provisions,Loan,TERM,L,DR,SI,WORKING CAPITAL,198305,216121,5.74,2020-03-20,2032-05-20,2024-12-31,ACB,SG
LE001,SP001,C100902,UB477131597,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,COF MORTGAGE LOAN,308269,378739,3.76,2018-05-18,2029-05-20,2024-12-31,ACB,SG
LE001,SP001,C100166,UB179144854,600,600 SCB Direct,Loan,REVOLVING,L,DR,SA,INDUSTRIAL PROPERTY LOAN - SME,75234,79697,5.6,2021-12-06,2028-01-11,2024-12-31,ACB,SG
LE001,SP001,C100075,DB282649071,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,ACQUISITION FINANCING,152643,162679,7.1,2023-10-25,2030-08-24,2024-12-31,ACB,SG
LE001,SP001,C100608,UB856456108,600,600 SCB Direct,Loan,TERM,L,DR,SJ,HOUSING LOAN - RESIDENTIAL,228799,294472,6.17,2019-12-28,2028-08-13,2024-12-31,ACB,SG
LE001,SP001,C100054,SC455510103,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,IJARAH,127496,152079,3.29,2018-08-24,2029-10-30,2024-12-31,ACB,SG
LE001,SP001,C100676,DB419331516,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,STRUCTURED TRADE FINANCE,463666,516519,6.34,2018-06-13,2032-05-11,2024-12-31,ACB,SG
LE001,SP001,C100157,SC487437109,600,600 SCB Direct,Loan,TERM,L,DR,SA,COMMERCIAL PROPERTY LOAN - SME,120865,154119,6.72,2017-06-08,2032-03-29,2024-12-31,ACB,SG
LE001,SP001,C100204,SC127633490,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SC,COMMODITY MURABAHA-CLASSIC,183597,221369,1.04,2019-07-20,2028-02-25,2024-12-31,ACB,SG
LE001,SP001,C100315,UB605672755,801,801 Provisions,Loan,REVOLVING,L,DR,SA,LEFS-COMMERCIAL MACHINERY LOAN (HP),54378,70039,3.77,2018-10-04,2031-03-15,2024-12-31,ACB,SG
LE001,SP001,C100189,DB509573649,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SI,OTHER LOAN PURPOSES,67160,88014,4.14,2021-11-27,2031-10-15,2024-12-31,ACB,SG
LE001,SP001,C100476,DB342925794,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,COF MORTGAGE LOAN,85908,108640,2.59,2017-01-18,2027-12-10,2024-12-31,ACB,SG
LE001,SP001,C100087,DB967776836,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,HOUSING LOAN - COMMERCIAL,192854,219858,5.68,2020-07-08,2032-09-18,2024-12-31,ACB,SG
LE001,SP001,C100428,UB714947283,600,600 SCB Direct,Loan,TERM,L,DR,SC,COMMODITY MURABAHA-CLASSIC,81785,118628,3.66,2020-06-06,2027-03-31,2024-12-31,ACB,SG
LE001,SP001,C100514,OC229151674,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SJ,COMMERCIAL MACHINERY LOAN (HP),172670,211559,4.35,2022-09-12,2028-04-08,2024-12-31,ACB,SG
LE001,SP001,C100043,UB184147554,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SJ,HOUSING LOAN - COMMERCIAL,40555,53900,5.06,2018-03-09,2029-09-30,2024-12-31,ACB,SG
LE001,SP001,C100327,SC193445007,801,801 Provisions,Loan,TERM,L,DR,SC,HOUSING LOAN - COMMERCIAL,1670475,1912744,6.35,2021-10-05,2032-09-06,2024-12-31,ACB,SG
LE001,SP001,C100469,SC944552318,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,WORKING CAPITAL,295006,345358,7.69,2023-03-13,2027-12-24,2024-12-31,ACB,SG
LE001,SP001,C100947,SC704177085,600,600 SCB Direct,Loan,REVOLVING,L,DR,SC,STRUCTURED TRADE FINANCE,126413,136325,7.49,2021-11-24,2031-02-24,2024-12-31,ACB,SG
LE001,SP001,C100670,UB714205272,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,COMMERCIAL PROPERTY LOAN - SME,76575,80873,4.4,2020-05-04,2028-06-20,2024-12-31,ACB,SG
LE001,SP001,C100633,UB141642429,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,OTHER LOAN PURPOSES,68147,81562,3.15,2016-06-30,2032-03-08,2024-12-31,ACB,SG
LE001,SP001,C100942,DB499905152,600,600 SCB Direct,Loan,REVOLVING,L,DR,SC,COMMERCIAL PROPERTY LOAN - SME,194832,249073,3.18,2021-09-18,2032-05-14,2024-12-31,ACB,SG
LE001,SP001,C100878,SC344767409,600,600 SCB Direct,Loan,REVOLVING,L,DR,SI,COF MORTGAGE LOAN,740082,854510,2.91,2021-04-05,2029-11-16,2024-12-31,ACB,SG
LE001,SP001,C100746,UB749591392,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,COMMERCIAL MACHINERY LOAN (HP),60931,63668,2.27,2020-04-17,2032-04-15,2024-12-31,ACB,SG
LE001,SP001,C100777,DB981560713,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SA,COMMERCIAL PROPERTY LOAN - SME,61746,68550,4.68,2016-11-25,2032-07-15,2024-12-31,ACB,SG
LE001,SP001,C100413,OC938073130,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,HOUSING LOAN - COMMERCIAL,89199,94903,4.97,2022-08-10,2027-07-03,2024-12-31,ACB,SG
LE001,SP001,C100255,SC590108029,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,COMMERCIAL PROPERTY LOAN - SME,658299,668192,4.85,2020-09-23,2032-01-23,2024-12-31,ACB,SG
LE001,SP001,C100517,UB782266083,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,INDUSTRIAL PROPERTY LOAN - SME,184466,200308,7.66,2019-05-18,2031-11-10,2024-12-31,ACB,SG
LE001,SP001,C100181,UB730157871,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,HOUSING LOAN - COMMERCIAL,543700,585453,7.19,2021-12-16,2027-11-14,2024-12-31,ACB,SG
LE001,SP001,C100291,SC515071728,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,HOUSING LOAN - COMMERCIAL,80660,91353,5.28,2022-05-18,2029-05-19,2024-12-31,ACB,SG
LE001,SP001,C100693,OC388926290,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,TEMPORARY BRIDGING LOAN,513712,544627,7.3,2023-05-18,2028-10-18,2024-12-31,ACB,SG
LE001,SP001,C100615,SC340271240,801,801 Provisions,Loan,REVOLVING,L,DR,SC,STRUCTURED TRADE FINANCE,46917,53418,6.46,2020-08-20,2030-10-07,2024-12-31,ACB,SG
LE001,SP001,C100470,DB334300190,801,801 Provisions,Loan,REVOLVING,L,DR,SI,HOUSING LOAN - RESIDENTIAL,363269,403987,3.97,2023-09-17,2026-12-09,2024-12-31,ACB,SG
LE001,SP001,C100523,DB702859986,801,801 Provisions,Loan,REVOLVING,L,DR,SA,TEMPORARY BRIDGING LOAN,82992,87622,5.37,2024-02-22,2030-08-17,2024-12-31,ACB,SG
LE001,SP001,C100283,DB397302928,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,WORKING CAPITAL,1502582,1874567,2.18,2019-01-22,2029-07-20,2024-12-31,ACB,SG
LE001,SP001,C100921,SC964823687,801,801 Provisions,Loan,REVOLVING,L,DR,SJ,IJARAH,306746,332132,2.52,2024-07-28,2032-06-07,2024-12-31,ACB,SG
LE001,SP001,C100302,DB549431487,801,801 Provisions,Loan,TERM,L,DR,SA,HOUSING LOAN - RESIDENTIAL,553814,733625,4.83,2016-12-01,2028-12-25,2024-12-31,ACB,SG
LE001,SP001,C100351,OC836928463,801,801 Provisions,Loan,REVOLVING,L,DR,SC,HOUSING LOAN - COMMERCIAL,93200,118733,5.16,2022-12-14,2028-11-19,2024-12-31,ACB,SG
LE001,SP001,C100300,SC605497119,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,LEFS-COMMERCIAL MACHINERY LOAN (HP),222878,222970,1.96,2021-02-04,2027-11-09,2024-12-31,ACB,SG
LE001,SP001,C100227,DB339796534,801,801 Provisions,Loan,TERM,L,DR,SC,INDUSTRIAL PROPERTY LOAN - SME,72862,96747,4,2021-12-08,2030-02-25,2024-12-31,ACB,SG
LE001,SP001,C100474,SC605234798,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,COMMERCIAL MACHINERY LOAN (HP),432087,527496,7.94,2019-04-01,2028-03-13,2024-12-31,ACB,SG
LE001,SP001,C100888,UB668909764,801,801 Provisions,Loan,TERM,L,DR,SA,HOUSING LOAN - COMMERCIAL,287501,381134,2.92,2023-03-03,2028-05-24,2024-12-31,ACB,SG
LE001,SP001,C100205,DB539366395,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SC,HOUSING LOAN - COMMERCIAL,54134,61835,3.48,2016-10-31,2028-11-16,2024-12-31,ACB,SG
LE001,SP001,C100797,SC623535947,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SC,LEFS-COMMERCIAL MACHINERY LOAN (HP),168397,194329,1.47,2024-03-17,2026-11-28,2024-12-31,ACB,SG
LE001,SP001,C100462,DB324822604,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,COF MORTGAGE LOAN,87393,99652,4.78,2016-04-18,2027-11-04,2024-12-31,ACB,SG
LE001,SP001,C100132,UB780202067,801,801 Provisions,Loan,TERM,L,DR,SI,TEMPORARY BRIDGING LOAN,226586,264359,4.73,2020-07-23,2026-11-28,2024-12-31,ACB,SG
LE001,SP001,C100038,OC884539206,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,COF MORTGAGE LOAN,50382,62810,5.69,2018-11-26,2028-12-28,2024-12-31,ACB,SG
LE001,SP001,C100018,SC772899961,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SC,COMMERCIAL PROPERTY LOAN - SME,866807,939448,4.26,2023-05-31,2028-01-03,2024-12-31,ACB,SG
LE001,SP001,C100392,DB279336562,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,COMMERCIAL PROPERTY LOAN - SME,179231,203638,7.7,2019-09-30,2032-09-09,2024-12-31,ACB,SG
LE001,SP001,C100610,DB565644493,600,600 SCB Direct,Loan,REVOLVING,L,DR,SI,INDUSTRIAL PROPERTY LOAN - SME,278941,330303,2.41,2016-06-12,2028-12-19,2024-12-31,ACB,SG
LE001,SP001,C100168,UB120535029,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,COMMERCIAL MACHINERY LOAN (HP),65188,66247,4.15,2016-08-17,2027-02-06,2024-12-31,ACB,SG
LE001,SP001,C100603,OC232244172,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,LEFS-COMMERCIAL MACHINERY LOAN (HP),78000,97283,5.65,2021-12-28,2032-11-07,2024-12-31,ACB,SG
LE001,SP001,C100638,SC737721108,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,OTHER LOAN PURPOSES,95424,122279,2.07,2017-02-14,2028-02-26,2024-12-31,ACB,SG
LE001,SP001,C100426,UB508294370,600,600 SCB Direct,Loan,REVOLVING,L,DR,SI,IJARAH,547489,563006,4.65,2023-02-21,2029-02-27,2024-12-31,ACB,SG
LE001,SP001,C100711,SC423321334,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,HOUSING LOAN - RESIDENTIAL,76943,80410,6.29,2018-01-25,2028-05-23,2024-12-31,ACB,SG
LE001,SP001,C100428,SC649309976,600,600 SCB Direct,Loan,REVOLVING,L,DR,SA,COF MORTGAGE LOAN,186007,191679,6.47,2023-09-01,2032-06-08,2024-12-31,ACB,SG
LE001,SP001,C100203,OC935327024,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SC,IJARAH,55793,65721,3.52,2020-04-06,2030-03-02,2024-12-31,ACB,SG
LE001,SP001,C100164,SC688559516,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SI,INDUSTRIAL PROPERTY LOAN - SME,25946,28582,3.78,2022-03-25,2026-11-20,2024-12-31,ACB,SG
LE001,SP001,C100013,SC218574293,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,COF MORTGAGE LOAN,1405274,1723274,4.61,2019-02-14,2027-09-12,2024-12-31,ACB,SG
LE001,SP001,C100740,SC374762050,600,600 SCB Direct,Loan,TERM,L,DR,SC,COMMERCIAL PROPERTY LOAN - SME,161769,188897,7.95,2019-08-27,2027-06-02,2024-12-31,ACB,SG
LE001,SP001,C100102,OC142353230,801,801 Provisions,Loan,REVOLVING,L,DR,SC,STRUCTURED TRADE FINANCE,110764,121042,7.51,2016-07-29,2028-02-26,2024-12-31,ACB,SG
LE001,SP001,C100097,SC110385578,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SC,INDUSTRIAL PROPERTY LOAN - SME,176632,180125,3.66,2019-12-14,2029-11-11,2024-12-31,ACB,SG
LE001,SP001,C100899,SC500099988,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,STRUCTURED TRADE FINANCE,287345,321803,3.13,2020-05-15,2031-12-22,2024-12-31,ACB,SG
LE001,SP001,C100278,UB840777094,801,801 Provisions,Loan,TERM,L,DR,SJ,COMMODITY MURABAHA-CLASSIC,136631,157282,2.21,2023-05-17,2027-07-07,2024-12-31,ACB,SG
LE001,SP001,C100965,OC211361103,801,801 Provisions,Loan,TERM,L,DR,SI,WORKING CAPITAL,57723,72881,7.83,2018-01-02,2031-02-11,2024-12-31,ACB,SG
LE001,SP001,C100797,DB756441105,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,TEMPORARY BRIDGING LOAN,482094,527863,1.93,2023-08-05,2031-06-20,2024-12-31,ACB,SG
LE001,SP001,C100451,SC168006560,801,801 Provisions,Loan,REVOLVING,L,DR,SA,IJARAH,1914328,2029241,6.35,2017-04-04,2032-09-27,2024-12-31,ACB,SG
LE001,SP001,C100785,OC819239897,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,LEFS-COMMERCIAL MACHINERY LOAN (HP),164448,207593,3.79,2016-09-16,2029-08-23,2024-12-31,ACB,SG
LE001,SP001,C100493,DB812653878,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,OTHER LOAN PURPOSES,112227,134499,1.48,2017-08-23,2028-08-12,2024-12-31,ACB,SG
LE001,SP001,C100517,UB632398698,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,INDUSTRIAL PROPERTY LOAN - SME,172240,190486,7.76,2022-02-27,2030-07-26,2024-12-31,ACB,SG
LE001,SP001,C100993,DB154063666,600,600 SCB Direct,Loan,TERM,L,DR,SI,HOUSING LOAN - COMMERCIAL,26838,30308,4.54,2022-03-23,2027-09-27,2024-12-31,ACB,SG
LE001,SP001,C100470,UB960347752,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,TEMPORARY BRIDGING LOAN,63618,65451,5.49,2021-04-25,2028-03-09,2024-12-31,ACB,SG
LE001,SP001,C100509,SC210212429,801,801 Provisions,Loan,TERM,L,DR,SA,ACQUISITION FINANCING,279319,350964,5.55,2018-09-13,2026-11-09,2024-12-31,ACB,SG
LE001,SP001,C100845,SC950170825,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SI,INDUSTRIAL PROPERTY LOAN - SME,131473,170671,1.41,2020-10-13,2027-06-19,2024-12-31,ACB,SG
LE001,SP001,C100836,OC587972689,801,801 Provisions,Loan,TERM,L,DR,SC,IJARAH,92628,100240,1.85,2019-10-14,2028-02-19,2024-12-31,ACB,SG
LE001,SP001,C100099,OC102358958,801,801 Provisions,Loan,REVOLVING,L,DR,SC,ACQUISITION FINANCING,88132,93463,5.85,2019-01-02,2031-01-18,2024-12-31,ACB,SG
LE001,SP001,C100718,SC149153870,600,600 SCB Direct,Loan,TERM,L,DR,SJ,HOUSING LOAN - COMMERCIAL,165328,189423,7.98,2016-10-26,2031-06-12,2024-12-31,ACB,SG
LE001,SP001,C100109,DB755897094,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SA,HOUSING LOAN - COMMERCIAL,251937,311930,3.14,2020-06-14,2029-04-10,2024-12-31,ACB,SG
LE001,SP001,C100468,OC869645166,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SI,OTHER LOAN PURPOSES,268210,390979,3.98,2017-10-04,2028-03-27,2024-12-31,ACB,SG
LE001,SP001,C100790,UB591116494,600,600 SCB Direct,Loan,TERM,L,DR,SA,ACQUISITION FINANCING,41486,43350,3.57,2016-08-08,2027-05-26,2024-12-31,ACB,SG
LE001,SP001,C100566,UB728268579,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SJ,IJARAH,544601,579090,6.14,2023-06-03,2028-01-07,2024-12-31,ACB,SG
LE001,SP001,C100396,DB641284117,801,801 Provisions,Loan,TERM,L,DR,SJ,COMMERCIAL PROPERTY LOAN - SME,91444,138831,1.13,2020-05-25,2030-09-13,2024-12-31,ACB,SG
LE001,SP001,C100993,DB586239368,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,HOUSING LOAN - RESIDENTIAL,385809,447263,1.96,2017-01-03,2032-08-07,2024-12-31,ACB,SG
LE001,SP001,C100306,DB864369269,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SJ,HOUSING LOAN - RESIDENTIAL,37089,38449,1.08,2016-11-05,2030-02-11,2024-12-31,ACB,SG
LE001,SP001,C100703,DB821955780,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SC,IJARAH,60228,60600,4.84,2023-07-26,2030-10-21,2024-12-31,ACB,SG
LE001,SP001,C100575,UB725783470,801,801 Provisions,Loan,REVOLVING,L,DR,SI,COF MORTGAGE LOAN,538515,555589,1.69,2024-09-18,2032-09-19,2024-12-31,ACB,SG
LE001,SP001,C100109,SC508956386,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,COMMERCIAL MACHINERY LOAN (HP),49362,49757,3.27,2021-11-12,2028-08-29,2024-12-31,ACB,SG
LE001,SP001,C100293,DB257226287,600,600 SCB Direct,Loan,REVOLVING,L,DR,SJ,COF MORTGAGE LOAN,136906,183774,3.63,2018-10-16,2027-03-21,2024-12-31,ACB,SG
LE001,SP001,C100367,UB210037068,600,600 SCB Direct,Loan,TERM,L,DR,SJ,ACQUISITION FINANCING,67858,98752,6.5,2016-01-24,2030-01-30,2024-12-31,ACB,SG
LE001,SP001,C100709,SC509721231,801,801 Provisions,Loan,TERM,L,DR,SC,ACQUISITION FINANCING,83360,100697,5.82,2024-04-03,2027-01-01,2024-12-31,ACB,SG
LE001,SP001,C100761,DB318063243,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SC,COF MORTGAGE LOAN,32888,35563,6.89,2018-04-05,2029-01-21,2024-12-31,ACB,SG
LE001,SP001,C100794,OC415870923,801,801 Provisions,Loan,MORTGAGE_LOANS,L,DR,SA,WORKING CAPITAL,1407475,1577980,5.62,2022-11-29,2032-08-13,2024-12-31,ACB,SG
LE001,SP001,C100122,UB143630672,801,801 Provisions,Loan,REVOLVING,L,DR,SC,WORKING CAPITAL,214602,248916,5.3,2023-01-20,2029-09-18,2024-12-31,ACB,SG
LE001,SP001,C100005,DB600719456,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SJ,INDUSTRIAL PROPERTY LOAN - SME,168047,193368,2.05,2018-03-02,2027-06-05,2024-12-31,ACB,SG
LE001,SP001,C100792,DB626725060,801,801 Provisions,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SC,ACQUISITION FINANCING,177841,239094,5.76,2022-05-24,2028-12-01,2024-12-31,ACB,SG
LE001,SP001,C100533,SC944238354,600,600 SCB Direct,Loan,TERM,L,DR,SI,COMMODITY MURABAHA-CLASSIC,112947,117118,1.5,2020-12-09,2029-05-03,2024-12-31,ACB,SG
LE001,SP001,C100904,OC812249975,801,801 Provisions,Loan,REVOLVING,L,DR,SC,COMMERCIAL PROPERTY LOAN - SME,72948,91897,3.08,2022-05-30,2032-10-20,2024-12-31,ACB,SG
LE001,SP001,C100486,SC223181755,801,801 Provisions,Loan,TERM,L,DR,SJ,LEFS-COMMERCIAL MACHINERY LOAN (HP),540588,611609,5.63,2017-12-23,2029-08-03,2024-12-31,ACB,SG
LE001,SP001,C100981,SC832883943,801,801 Provisions,Loan,TERM,L,DR,SA,STRUCTURED TRADE FINANCE,103630,112667,1.69,2021-12-25,2030-01-10,2024-12-31,ACB,SG
LE001,SP001,C100025,DB652235149,801,801 Provisions,Loan,TERM,L,DR,SA,COMMERCIAL PROPERTY LOAN - SME,532694,609290,2.86,2017-07-21,2029-01-05,2024-12-31,ACB,SG
LE001,SP001,C100328,SC203032434,600,600 SCB Direct,Loan,BUSINESS_EQUIPMENT_FINANCING,L,DR,SA,COMMERCIAL MACHINERY LOAN (HP),298680,377003,3.67,2017-05-05,2029-03-31,2024-12-31,ACB,SG
LE001,SP001,C100885,UB997288545,600,600 SCB Direct,Loan,MORTGAGE_LOANS,L,DR,SI,LEFS-COMMERCIAL MACHINERY LOAN (HP),117867,123779,5.31,2024-01-19,2028-07-30,2024-12-31,ACB,SG
