le_id,sub_prof_id,client_id,account_id,account_type,product,product_type,product_code,currency,opening_balance,closing_balance,avg_balance,net_flow,transaction_count,interest_amount,interest_rate_pct,status_code,account_open_date,account_close_date,mth_end,src,cty
LE001,SP001,C100097,AC100397,DEAL,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,AED,273947.15,343483.77,308715.46,6195.87,4,1083.42,4.963,Active,2024-05-10,,2024-12-30,EBBS,SG
LE001,SP001,C100718,AC100398,DEAL,CASH Collateral - SGD,C,651,SGD,989016.87,919717.47,954367.17,25279.46,6,3478.23,1.617,Active,2016-04-26,,2024-12-30,EBBS,SG
LE001,SP001,C100692,AC100399,ACCOUNT,DEBIT CARD ANNUAL FEE,C,606,EUR,423830.82,383154.3,403492.56,-5068.91,7,485.55,3.166,Active,2021-07-28,,2024-12-30,EBBS,SG
LE001,SP001,C100462,AC100400,DEAL,INTEREST RECEIVED,I,842,JPY,35963.72,78177.88,57070.8,-8747.23,5,1639.79,2.583,Active,2015-12-10,,2024-12-30,EBBS,SG
LE001,SP001,C100377,AC100401,ACCOUNT,DEBIT CARD ANNUAL FEE,C,606,EUR,82637.79,10166.8,46402.29,16292.04,10,2916.7,0.022,Active,2017-07-24,,2024-12-30,EBBS,SG
LE001,SP001,C100095,AC100402,ACCOUNT,INTEREST RECEIVED,I,842,INR,429497.77,365682.55,397590.16,-64415.38,4,1085.43,0.326,Active,2023-05-03,,2024-12-30,EBBS,SG
LE001,SP001,C100991,AC100403,ACCOUNT,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,JPY,37003.83,48752.72,42878.28,-60816.29,3,79.67,1.35,Active,2021-12-28,,2024-12-30,EBBS,SG
LE001,SP001,C100560,AC100404,DEAL,FC CALL DEPOSITS,DEPOSIT,936,INR,314477.9,189553.22,252015.56,-118821.64,3,177.38,1.725,Active,2025-03-27,,2024-12-30,EBBS,SG
LE001,SP001,C100047,AC100405,DEAL,INTEREST RECEIVED,I,842,AED,250609.28,213881.38,232245.33,50672.79,3,853.97,0.63,Active,2020-10-30,,2024-12-30,EBBS,SG
LE001,SP001,C100467,AC100406,DEAL,CURRENT ACCOUNT - MANAGED RATE,C,767,SGD,1041469.24,1071289.09,1056379.17,-24399.67,2,2141.93,4.548,Active,2022-05-24,,2024-12-30,EBBS,SG
LE001,SP001,C100162,AC100407,ACCOUNT,BAD DEBT P&L,C,349,USD,220903.4,167873.15,194388.27,-35850.81,6,2069.17,0.421,Active,2018-07-03,,2024-12-30,EBBS,SG
LE001,SP001,C100169,AC100408,DEAL,CHEQUE AND SAVE ACCOUNT,C,465,SGD,245407.69,333916.07,289661.88,-132044.88,2,146.88,3.5,Active,2018-06-06,,2024-12-30,EBBS,SG
LE001,SP001,C100093,AC100409,DEAL,FC FIXED DEPOSITS,DEPOSIT,614,JPY,812078.08,845324.44,828701.26,-46228.21,2,2695.2,0.399,Active,2019-12-15,,2024-12-30,EBBS,SG
LE001,SP001,C100696,AC100410,ACCOUNT,FC FIXED DEPOSITS,DEPOSIT,614,SGD,448299.02,500308.45,474303.73,-70200.06,3,5790.07,1.724,Active,2016-02-18,,2024-12-30,EBBS,SG
LE001,SP001,C100432,AC100411,DEAL,DEBIT CARD ANNUAL FEE,C,606,AUD,401085.96,383671.29,392378.62,-24802.62,6,1691.29,1.922,Active,2024-08-18,,2024-12-30,EBBS,SG
LE001,SP001,C100105,AC100412,ACCOUNT,CASHIER'S ORDER,C,185,AUD,884816.11,797434.28,841125.2,21738.5,3,1450.86,1.92,Active,2015-12-22,,2024-12-30,EBBS,SG
LE001,SP001,C100136,AC100413,DEAL,BAD DEBT P&L,C,349,EUR,711807.47,600966.53,656387,25137.24,4,4486.54,3.254,Active,2017-09-04,,2024-12-30,EBBS,SG
LE001,SP001,C100218,AC100414,DEAL,CURRENT ACCOUNT - MANAGED RATE,C,767,INR,747239.39,688802.34,718020.86,-131353.27,5,542.8,1.094,Active,2024-03-17,,2024-12-30,EBBS,SG
LE001,SP001,C100770,AC100415,DEAL,FC CALL DEPOSITS,DEPOSIT,936,USD,358773.64,375708.56,367241.1,60233.72,8,748.2,4.817,Active,2024-03-18,,2024-12-30,EBBS,SG
LE001,SP001,C100253,AC100416,ACCOUNT,INTEREST RECEIVED,I,842,AUD,12581.82,-65811.15,-26614.66,17335.5,1,5523.11,2.771,Active,2018-12-19,,2024-12-30,EBBS,SG
LE001,SP001,C100291,AC100417,DEAL,ONEACCOUNT,C,137,AUD,536031.1,534417.07,535224.08,32027.15,3,746.16,2.594,Active,2017-05-23,,2024-12-30,EBBS,SG
LE001,SP001,C100401,AC100418,ACCOUNT,INTEREST RECEIVED,I,842,INR,675968.68,735698.29,705833.49,47919.29,1,603.32,4.491,Active,2020-03-24,,2024-12-30,EBBS,SG
LE001,SP001,C100395,AC100419,DEAL,CASH Collateral - SGD,C,651,SGD,291629.88,345345.78,318487.83,11216.98,6,2308.04,2.974,Active,2025-08-23,,2024-12-30,EBBS,SG
LE001,SP001,C100369,AC100420,ACCOUNT,BONUS SAVER,S,272,INR,51740.84,14280.06,33010.45,26128.1,4,3169.62,4.196,Active,2019-08-27,,2024-12-30,EBBS,SG
LE001,SP001,C100699,AC100421,DEAL,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,INR,228501.5,163826.12,196163.81,-34784.74,2,1336.25,0.374,Active,2025-08-16,,2024-12-30,EBBS,SG
LE001,SP001,C100268,AC100422,DEAL,FLEXI TIME DEPOSIT,DEPOSIT,566,INR,734768.18,793896.47,764332.32,-5367.74,8,2498.84,1.996,Active,2017-10-15,,2024-12-30,EBBS,SG
LE001,SP001,C100513,AC100423,ACCOUNT,CURRENT ACCOUNT - MANAGED RATE,C,767,AED,334457.99,323084.18,328771.08,-41196.77,6,938.22,3.206,Active,2024-01-25,,2024-12-30,EBBS,SG
LE001,SP001,C100284,AC100424,DEAL,CASH IN TRANSIT,C,105,EUR,122698.55,38064.47,80381.51,27985.02,6,875.08,4.605,Active,2024-01-14,,2024-12-30,EBBS,SG
LE001,SP001,C100549,AC100425,ACCOUNT,CHEQUE AND SAVE ACCOUNT,C,465,USD,677905.14,722637.5,700271.32,-68642.97,6,1202.96,3.496,Active,2016-04-14,,2024-12-30,EBBS,SG
LE001,SP001,C100244,AC100426,DEAL,CASH Collateral - SGD,C,651,JPY,133317.98,101404.13,117361.06,5470.38,7,651.52,0.589,Active,2025-02-28,,2024-12-30,EBBS,SG
LE001,SP001,C100316,AC100427,DEAL,BASIC BANKING ACCOUNT,C,830,SGD,190790.06,154356.16,172573.11,-14600.43,7,408.07,0.695,Active,2020-03-18,,2024-12-30,EBBS,SG
LE001,SP001,C100975,AC100428,ACCOUNT,DEMAND DRAFT,C,170,AUD,332594.1,339682.39,336138.24,-56719.82,4,2959.55,1.866,Active,2015-12-26,,2024-12-30,EBBS,SG
LE001,SP001,C100275,AC100429,DEAL,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,USD,349339.42,364958.33,357148.88,59636.76,9,2015.74,4.037,Active,2025-01-23,,2024-12-30,EBBS,SG
LE001,SP001,C100269,AC100430,DEAL,DEBIT CARD ANNUAL FEE,C,606,EUR,174124.56,177768.26,175946.41,3659.85,6,199.51,1.807,Active,2019-06-04,,2024-12-30,EBBS,SG
LE001,SP001,C100170,AC100431,ACCOUNT,BONUS SAVER ACCOUNT(ONLINE),S,588,INR,236440.35,326767.08,281603.72,-43009.63,8,5089.54,0.523,Active,2017-09-03,,2024-12-30,EBBS,SG
LE001,SP001,C100118,AC100432,DEAL,OUTWARD RTGS,C,496,AED,28698.42,45328.8,37013.61,46656.4,4,54.56,4.295,Active,2025-04-06,,2024-12-30,EBBS,SG
LE001,SP001,C100483,AC100433,ACCOUNT,CHEQUE AND SAVE ACCOUNT,C,465,AUD,598609.85,562126.62,580368.23,-51129.27,1,105.92,4.656,Active,2019-07-31,,2024-12-30,EBBS,SG
LE001,SP001,C100822,AC100434,ACCOUNT,CASH Collateral - SGD,C,651,AUD,175632.87,186706.75,181169.81,-68413.45,7,2006.59,2.087,Active,2022-09-26,,2024-12-30,EBBS,SG
LE001,SP001,C100845,AC100435,DEAL,FC CALL DEPOSITS,DEPOSIT,936,AED,285930.6,257841.48,271886.04,-77671.39,6,3991.74,2.515,Active,2023-10-08,,2024-12-30,EBBS,SG
LE001,SP001,C100228,AC100436,DEAL,CHEQUE AND SAVE ACCOUNT,C,465,JPY,543205.68,501795.87,522500.78,-100924.39,5,790.13,4.332,Active,2022-04-18,,2024-12-30,EBBS,SG
LE001,SP001,C100335,AC100437,DEAL,ESCROW FCY,C,420,AED,51766.9,-15635.46,18065.72,-35734.03,2,1542.56,1.851,Active,2016-12-24,,2024-12-30,EBBS,SG
LE001,SP001,C100311,AC100438,DEAL,CURRENT ACCOUNT NON INTEREST BEARING,C,885,EUR,152023.49,189043.85,170533.67,1695.04,4,1583.7,4.86,Dormant,2017-01-28,23-04-2025,2024-12-30,EBBS,SG
LE001,SP001,C100750,AC100439,DEAL,BONUS SAVER,S,272,JPY,701137.05,678725.82,689931.44,-34612.52,4,3437.85,0.129,Active,2018-08-25,,2024-12-30,EBBS,SG
LE001,SP001,C100859,AC100440,DEAL,CASH-ATM,C,773,INR,115028.43,190239.14,152633.79,-508.29,7,1092.73,3.29,Active,2017-08-16,,2024-12-30,EBBS,SG
LE001,SP001,C100314,AC100441,DEAL,BUSINESS OVERDRAFT,C,572,JPY,368461.26,342604.41,355532.83,-26269.44,1,2559.77,2.465,Active,2024-03-07,,2024-12-30,EBBS,SG
LE001,SP001,C100728,AC100442,ACCOUNT,BAD DEBT P&L,C,349,AUD,225515.85,186023.48,205769.67,11769.41,6,2151.59,4.487,Active,2017-12-02,,2024-12-30,EBBS,SG
LE001,SP001,C100917,AC100443,ACCOUNT,CURRENT ACCOUNT NON INTEREST BEARING,C,885,EUR,139871.82,123537.01,131704.42,-52128.88,4,1844.47,0.487,Active,2016-08-01,,2024-12-30,EBBS,SG
LE001,SP001,C100403,AC100444,DEAL,FC CALL DEPOSITS,DEPOSIT,936,JPY,394000.52,370609.41,382304.96,-40236.23,5,670.16,3.316,Active,2022-07-05,,2024-12-30,EBBS,SG
LE001,SP001,C100267,AC100445,ACCOUNT,PRIVATE BANK CASH ACCOUNT,C,680,SGD,827946.57,831378.42,829662.49,-31961.53,4,1281.78,4.161,Active,2020-09-13,,2024-12-30,EBBS,SG
LE001,SP001,C100278,AC100446,DEAL,BAD DEBT P&L,C,349,AUD,157115.01,182795.73,169955.37,1735.69,5,3437.01,3.902,Active,2024-01-14,,2024-12-30,EBBS,SG
LE001,SP001,C100108,AC100447,DEAL,CURRENT ACCOUNT NON INTEREST BEARING,C,885,USD,305799.36,216144.04,260971.7,-19140.86,5,252.54,2.038,Active,2017-02-20,,2024-12-30,EBBS,SG
LE001,SP001,C100212,AC100448,ACCOUNT,CASH IN TRANSIT,C,105,USD,182042.79,191167.84,186605.32,-33505.76,8,2843.44,4.264,Active,2016-09-21,,2024-12-30,EBBS,SG
LE001,SP001,C100702,AC100449,ACCOUNT,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,AUD,299758.08,244358.93,272058.51,-70095.4,4,3140.37,4.181,Active,2024-10-03,,2024-12-30,EBBS,SG
LE001,SP001,C100728,AC100450,DEAL,CASHIER'S ORDER,C,185,EUR,45729.26,10239.81,27984.53,48944.48,7,2243.49,0.254,Active,2016-07-31,,2024-12-30,EBBS,SG
LE001,SP001,C100178,AC100451,DEAL,CHEQUE AND SAVE ACCOUNT,C,465,EUR,718425.22,663067.38,690746.3,-18275.3,3,197.4,3.743,Active,2020-08-06,,2024-12-30,EBBS,SG
LE001,SP001,C100104,AC100452,DEAL,BASIC BANKING ACCOUNT,C,830,AED,19220.25,-20246.68,-513.22,-352.25,3,68.78,4.154,Dormant,2024-04-24,21-04-2025,2024-12-30,EBBS,SG
LE001,SP001,C100843,AC100453,ACCOUNT,CASHIER'S ORDER,C,185,EUR,327809.87,410490.73,369150.3,6994.36,4,2492.24,2.935,Active,2024-12-08,,2024-12-30,EBBS,SG
LE001,SP001,C100022,AC100454,DEAL,BUSINESS OVERDRAFT,C,572,INR,730387.99,697747.57,714067.78,19062.21,4,228.15,0.653,Active,2016-06-23,,2024-12-30,EBBS,SG
LE001,SP001,C100828,AC100455,ACCOUNT,BASIC BANKING ACCOUNT,C,830,JPY,413080.22,403266.19,408173.2,15085,7,851.07,0.263,Active,2020-12-02,,2024-12-30,EBBS,SG
LE001,SP001,C100841,AC100456,ACCOUNT,DEBIT CARD ANNUAL FEE,C,606,JPY,477143.03,506271.6,491707.32,-39997.03,9,3316,3.419,Active,2023-05-16,,2024-12-30,EBBS,SG
LE001,SP001,C100930,AC100457,DEAL,CASH IN HAND,C,979,JPY,867627.81,820499.91,844063.86,80738.94,5,144.06,4.418,Active,2018-11-01,,2024-12-30,EBBS,SG
LE001,SP001,C100631,AC100458,DEAL,INTEREST RECEIVED,I,842,JPY,603788.72,561541.65,582665.19,-74950.8,9,316.31,2.066,Active,2025-02-04,,2024-12-30,EBBS,SG
LE001,SP001,C100089,AC100459,ACCOUNT,CHEQUE AND SAVE ACCOUNT,C,465,JPY,94936.19,78116.84,86526.51,48015.24,8,1424.97,1.005,Active,2019-11-19,,2024-12-30,EBBS,SG
LE001,SP001,C100255,AC100460,DEAL,CHEQUE AND SAVE ACCOUNT,C,465,JPY,28549.7,38377.88,33463.79,50400.2,6,599.21,2.727,Active,2019-06-09,,2024-12-30,EBBS,SG
LE001,SP001,C100514,AC100461,ACCOUNT,CHEQUE AND SAVE ACCOUNT,C,465,AUD,415051.96,436461.27,425756.61,-13999.67,5,2058.06,0.14,Active,2025-06-13,,2024-12-30,EBBS,SG
LE001,SP001,C100917,AC100462,ACCOUNT,FLEXI TIME DEPOSIT,DEPOSIT,566,EUR,162822.32,150847.22,156834.77,55841.69,7,872.83,1.794,Active,2023-03-03,,2024-12-30,EBBS,SG
LE001,SP001,C100997,AC100463,DEAL,BASIC BANKING ACCOUNT,C,830,SGD,43290.6,61446.38,52368.49,15555.5,8,3279.3,1.213,Active,2016-11-27,,2024-12-30,EBBS,SG
LE001,SP001,C100939,AC100464,DEAL,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,EUR,309797.15,328774.67,319285.91,55812.32,5,3516.1,4.234,Active,2021-10-19,,2024-12-30,EBBS,SG
LE001,SP001,C100957,AC100465,DEAL,BONUS SAVER ACCOUNT(ONLINE),S,588,EUR,8762.7,34106.57,21434.64,-6344.04,7,1151.97,1.597,Active,2021-10-03,,2024-12-30,EBBS,SG
LE001,SP001,C100935,AC100466,DEAL,ONLINE SUSPENSE,C,773,EUR,673290.87,630350.23,651820.55,-1487.08,2,592.22,2.822,Active,2023-09-01,,2024-12-30,EBBS,SG
LE001,SP001,C100856,AC100467,ACCOUNT,ESCROW FCY,C,420,AUD,857351.26,875383.65,866367.46,-43174.68,6,437.59,2.457,Active,2023-03-04,,2024-12-30,EBBS,SG
LE001,SP001,C100616,AC100468,DEAL,FC FIXED DEPOSITS,DEPOSIT,614,AED,86025.29,55530.25,70777.77,78769.47,2,557.58,1.665,Active,2016-09-25,,2024-12-30,EBBS,SG
LE001,SP001,C100133,AC100469,ACCOUNT,ONLINE SUSPENSE,C,773,INR,168373.06,139416.85,153894.96,-24041.69,3,1892.34,4.223,Active,2025-07-14,,2024-12-30,EBBS,SG
LE001,SP001,C100151,AC100470,DEAL,PAYROLL SUSPENSE SCB PAY ERR ACC,C,194,INR,540737.09,579916.57,560326.83,-33932.15,8,136.48,2.636,Active,2024-12-18,,2024-12-30,EBBS,SG
LE001,SP001,C100382,AC100471,ACCOUNT,FC CALL DEPOSITS,DEPOSIT,936,USD,91460.97,198885.11,145173.04,81048.8,3,273.84,1.516,Active,2024-01-05,,2024-12-30,EBBS,SG
LE001,SP001,C100749,AC100472,ACCOUNT,PRIVATE BANK CASH ACCOUNT,C,680,SGD,549451.4,547931.26,548691.33,46343.34,5,4908.46,1.593,Active,2019-06-24,,2024-12-30,EBBS,SG
LE001,SP001,C100710,AC100473,ACCOUNT,CASH Collateral - SGD,C,651,JPY,748017.46,666373.57,707195.51,11765.9,8,580.21,1.541,Active,2024-05-08,,2024-12-30,EBBS,SG
LE001,SP001,C100181,AC100474,DEAL,ONLINE SUSPENSE,C,773,INR,180364.29,196290.34,188327.32,-49584.83,7,765.76,4.971,Active,2025-06-01,,2024-12-30,EBBS,SG
LE001,SP001,C100186,AC100475,ACCOUNT,PRIVATE BANK CASH ACCOUNT,C,680,SGD,21622.51,27279.53,24451.02,-18155.83,3,3514.91,2.832,Active,2024-03-14,,2024-12-30,EBBS,SG
LE001,SP001,C100339,AC100476,DEAL,CASH Collateral - SGD,C,651,USD,453464.41,418554.43,436009.42,83933.73,1,3323.28,0.848,Active,2024-10-13,,2024-12-30,EBBS,SG
LE001,SP001,C100841,AC100477,ACCOUNT,CURRENT ACCOUNT NON INTEREST BEARING,C,885,USD,724467,713251.05,718859.03,42979.24,8,659.6,1.056,Active,2021-11-06,,2024-12-30,EBBS,SG
LE001,SP001,C100262,AC100478,DEAL,OUTWARD RTGS,C,496,AED,164534.12,103598.35,134066.23,50884.32,5,2040.5,1.936,Active,2023-11-30,,2024-12-30,EBBS,SG
LE001,SP001,C100905,AC100479,ACCOUNT,DEBIT CARD ANNUAL FEE,C,606,USD,192162.96,137695.46,164929.21,60607.93,5,486.29,2.735,Active,2020-05-27,,2024-12-30,EBBS,SG
LE001,SP001,C100807,AC100480,DEAL,BONUS SAVER ACCOUNT(ONLINE),S,588,AED,35261.74,106173.68,70717.71,-54210.5,3,4733.49,3.998,Active,2025-07-21,,2024-12-30,EBBS,SG
LE001,SP001,C100326,AC100481,ACCOUNT,BASIC BANKING ACCOUNT,C,830,USD,308568.31,303648.66,306108.48,-57914.3,3,2863.15,0.859,Active,2017-07-27,,2024-12-30,EBBS,SG
LE001,SP001,C100076,AC100482,DEAL,CASH-ATM,C,773,SGD,873739.41,923740.5,898739.96,84871.61,2,861.77,0.165,Active,2023-12-06,,2024-12-30,EBBS,SG
LE001,SP001,C100621,AC100483,ACCOUNT,BONUS SAVER ACCOUNT(ONLINE),S,588,AED,628146.06,691740.68,659943.37,-5540.63,10,276.49,1.662,Active,2021-03-10,,2024-12-30,EBBS,SG
LE001,SP001,C100713,AC100484,ACCOUNT,ONEACCOUNT,C,137,USD,106323.99,104597.9,105460.95,-109934.64,4,3139.27,1.195,Active,2019-05-15,,2024-12-30,EBBS,SG
LE001,SP001,C100562,AC100485,ACCOUNT,BONUS SAVER,S,272,USD,205131.46,229122.81,217127.14,-13432.29,3,3172.72,0.029,Active,2016-07-16,,2024-12-30,EBBS,SG
LE001,SP001,C100677,AC100486,ACCOUNT,BUSINESS OVERDRAFT,C,572,AED,594550.6,558951.94,576751.27,-77140.16,6,178.74,1.043,Active,2024-11-10,,2024-12-30,EBBS,SG
LE001,SP001,C100484,AC100487,DEAL,CASH IN TRANSIT,C,105,JPY,160443.43,209227.35,184835.39,-48607.62,2,2464.64,2.451,Active,2024-10-03,,2024-12-30,EBBS,SG
LE001,SP001,C100657,AC100488,ACCOUNT,BONUS SAVER ACCOUNT(ONLINE),S,588,JPY,8496.57,26470.36,17483.47,117453.79,3,932.09,1.853,Active,2022-10-29,,2024-12-30,EBBS,SG
LE001,SP001,C100450,AC100489,ACCOUNT,CASH IN HAND,C,979,INR,358319.54,371497.08,364908.31,64204.79,9,4352.78,1.35,Active,2017-05-05,,2024-12-30,EBBS,SG
LE001,SP001,C100713,AC100490,DEAL,BAD DEBT P&L,C,349,INR,297462.89,242952.47,270207.68,-49276.98,4,1439.49,2.712,Active,2019-03-02,,2024-12-30,EBBS,SG
LE001,SP001,C100232,AC100491,DEAL,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,INR,117908.65,59250.82,88579.74,-85243.43,5,647.87,2.618,Active,2018-01-27,,2024-12-30,EBBS,SG
LE001,SP001,C100887,AC100492,ACCOUNT,FC CALL DEPOSITS,DEPOSIT,936,JPY,538778.6,546104.06,542441.33,-16023.13,7,549.53,1.501,Active,2016-03-15,,2024-12-30,EBBS,SG
LE001,SP001,C100731,AC100493,DEAL,DEMAND DRAFT,C,170,AED,270408.05,253638.05,262023.05,125576.98,8,418.9,4.747,Active,2023-11-27,,2024-12-30,EBBS,SG
LE001,SP001,C100995,AC100494,DEAL,PRIVATE BANK CASH ACCOUNT,C,680,AUD,425213.72,366240.74,395727.23,71754.37,6,194.6,0.223,Active,2018-02-12,,2024-12-30,EBBS,SG
LE001,SP001,C100445,AC100495,DEAL,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,INR,486824.78,488441.29,487633.04,-145223.22,8,1682.83,2.979,Active,2017-08-16,,2024-12-30,EBBS,SG
LE001,SP001,C100936,AC100496,DEAL,BAD DEBT P&L,C,349,EUR,163317.59,118929.11,141123.35,49881.6,8,73.59,1.993,Active,2022-09-06,,2024-12-30,EBBS,SG
LE001,SP001,C100532,AC100497,ACCOUNT,FC FIXED DEPOSITS,DEPOSIT,614,AED,980340.72,993896.07,987118.4,46978.97,1,1300.11,2.078,Active,2019-03-09,,2024-12-30,EBBS,SG
LE001,SP001,C100596,AC100498,DEAL,BASIC BANKING ACCOUNT,C,830,INR,429379.9,368326.03,398852.97,-4856.56,5,3488.26,1.438,Active,2021-12-03,,2024-12-30,EBBS,SG
LE001,SP001,C100898,AC100499,ACCOUNT,CASH IN HAND,C,979,SGD,315861.48,318155.05,317008.27,38951.49,4,1720.85,2.433,Active,2025-05-11,,2024-12-30,EBBS,SG
LE001,SP001,C100176,AC100500,ACCOUNT,CHEQUE AND SAVE ACCOUNT,C,465,EUR,803652.41,833932.72,818792.56,25430.42,3,360.62,3.047,Active,2025-05-06,,2024-12-30,EBBS,SG
LE001,SP001,C100405,AC100501,ACCOUNT,ONLINE SUSPENSE,C,773,AED,682643.26,606284.87,644464.06,-52754.47,3,752.54,3.731,Active,2021-08-08,,2024-12-30,EBBS,SG
LE001,SP001,C100020,AC100502,ACCOUNT,FCY SECURITIES SETTLEMENT ACCOUNT,C,567,USD,189648.74,224820.14,207234.44,-65368.49,5,2695.74,1.409,Active,2017-12-21,,2024-12-30,EBBS,SG
LE001,SP001,C100701,AC100503,DEAL,CASH Collateral - SGD,C,651,USD,217743.52,130458.15,174100.83,24735.28,4,1266.87,4.871,Active,2016-07-08,,2024-12-30,EBBS,SG
LE001,SP001,C100328,AC100504,ACCOUNT,OUTWARD RTGS,C,496,EUR,488470.33,442663.25,465566.79,52333.74,7,2020.43,3.231,Active,2023-05-30,,2024-12-30,EBBS,SG
LE001,SP001,C100935,AC100505,ACCOUNT,OUTWARD RTGS,C,496,INR,633568.39,713772.95,673670.67,21105.43,7,3613.76,2.587,Active,2025-02-23,,2024-12-30,EBBS,SG
LE001,SP001,C100527,AC100506,DEAL,BAD DEBT P&L,C,349,SGD,586371.6,582228.57,584300.08,872.77,3,2188.21,2.539,Active,2016-03-26,,2024-12-30,EBBS,SG
LE001,SP001,C100536,AC100507,DEAL,BONUS SAVER ACCOUNT(ONLINE),S,588,INR,41185.96,57081.38,49133.67,32471.52,7,1663.56,1.012,Active,2025-05-29,,2024-12-30,EBBS,SG
LE001,SP001,C100467,AC100508,DEAL,CASHIER'S ORDER,C,185,USD,238670.45,222473.82,230572.14,-6248.99,5,1109.92,1.848,Active,2021-04-30,,2024-12-30,EBBS,SG
LE001,SP001,C100650,AC100509,DEAL,ONEACCOUNT,C,137,AUD,231511.09,284207.14,257859.11,-48475.18,5,338.59,1.869,Active,2023-10-15,,2024-12-30,EBBS,SG
LE001,SP001,C100983,AC100510,ACCOUNT,FC CALL DEPOSITS,DEPOSIT,936,USD,37503.02,6661.48,22082.25,28795.22,6,201.14,0.826,Active,2017-05-19,,2024-12-30,EBBS,SG
LE001,SP001,C100850,AC100511,DEAL,CASH IN TRANSIT,C,105,JPY,160268.55,112058.55,136163.55,54002.8,7,2385.58,0.258,Active,2017-01-12,,2024-12-30,EBBS,SG
LE001,SP001,C100988,AC100512,DEAL,CASH Collateral - SGD,C,651,SGD,149930.23,192274.34,171102.29,-5761.21,4,269.89,1.042,Active,2020-01-09,,2024-12-30,EBBS,SG
LE001,SP001,C100020,AC100513,DEAL,DEBIT CARD ANNUAL FEE,C,606,SGD,510658.41,507851.7,509255.05,-69479.96,4,2581.83,0.874,Active,2023-04-09,,2024-12-30,EBBS,SG
LE001,SP001,C100258,AC100514,ACCOUNT,ONLINE SUSPENSE,C,773,JPY,747880.44,693577.71,720729.07,62770.18,4,2391.74,4.478,Active,2020-08-18,,2024-12-30,EBBS,SG
LE001,SP001,C100258,AC100515,DEAL,CURRENT ACCOUNT NON INTEREST BEARING,C,885,SGD,600546.58,613775.81,607161.2,-6306.59,4,2434.62,2.608,Active,2019-03-23,,2024-12-30,EBBS,SG
LE001,SP001,C100104,AC100516,DEAL,DEMAND DRAFT,C,170,EUR,669376.91,655749.67,662563.29,-17029.94,5,1500.29,3.24,Active,2022-06-07,,2024-12-30,EBBS,SG
LE001,SP001,C100700,AC100517,DEAL,DEBIT CARD ANNUAL FEE,C,606,USD,574701.08,536633.32,555667.2,-43913.16,4,699.77,4.942,Active,2016-02-13,,2024-12-30,EBBS,SG
LE001,SP001,C100283,AC100518,ACCOUNT,INTEREST RECEIVED,I,842,AUD,249618.05,218323.82,233970.93,4786.79,5,686.65,0.758,Active,2025-02-21,,2024-12-30,EBBS,SG
LE001,SP001,C100824,AC100519,ACCOUNT,ONEACCOUNT,C,137,SGD,498829.14,568758.69,533793.92,77868.84,3,1540.76,0.708,Active,2020-03-14,,2024-12-30,EBBS,SG
LE001,SP001,C100302,AC100520,ACCOUNT,CURRENT ACCOUNT - MANAGED RATE,C,767,JPY,353232.86,312994.89,333113.88,-57320.02,7,1431.55,3.686,Active,2019-05-13,,2024-12-30,EBBS,SG
LE001,SP001,C100835,AC100521,DEAL,CASH-ATM,C,773,SGD,455087.8,477582.81,466335.3,44930.89,3,2236.73,2.678,Active,2018-03-31,,2024-12-30,EBBS,SG
LE001,SP001,C100367,AC100522,ACCOUNT,BONUS SAVER ACCOUNT(ONLINE),S,588,USD,408195.14,367298.74,387746.94,-26692.75,5,807.76,0.497,Active,2022-11-17,,2024-12-30,EBBS,SG
LE001,SP001,C100742,AC100523,DEAL,ONEACCOUNT,C,137,SGD,294608.13,328383.63,311495.88,23593.12,7,1265.93,0.456,Active,2017-06-07,,2024-12-30,EBBS,SG
LE001,SP001,C100892,AC100524,ACCOUNT,CURRENT ACCOUNT - MANAGED RATE,C,767,USD,547403.95,449619.2,498511.57,15714.14,5,125.13,1.31,Active,2016-03-26,,2024-12-30,EBBS,SG
LE001,SP001,C100120,AC100525,ACCOUNT,FLEXI TIME DEPOSIT,DEPOSIT,566,JPY,180318.03,204772.22,192545.12,7543.59,3,1260.61,4.448,Active,2016-01-19,,2024-12-30,EBBS,SG
LE001,SP001,C100697,AC100526,ACCOUNT,DEMAND DRAFT,C,170,JPY,743433.15,725724.21,734578.68,-57177.97,4,1583.29,0.28,Active,2024-03-28,,2024-12-30,EBBS,SG
LE001,SP001,C100205,AC100527,ACCOUNT,CURRENT ACCOUNT - MANAGED RATE,C,767,AUD,398560.05,502313.3,450436.67,59006.41,2,2788.59,1.589,Active,2017-01-16,,2024-12-30,EBBS,SG
LE001,SP001,C100082,AC100528,ACCOUNT,CASH-ATM,C,773,USD,589047.06,583520.28,586283.67,60884.91,9,1009.2,3.176,Active,2022-09-17,,2024-12-30,EBBS,SG
LE001,SP001,C100214,AC100529,DEAL,FC CALL DEPOSITS,DEPOSIT,936,JPY,250837.1,255185.61,253011.35,76176.27,7,2232.9,3.928,Active,2024-04-29,,2024-12-30,EBBS,SG
